123,620429.188,4202072.008,29.57,5.625,2
124,620425.387,4202071.644,27.383,4.023,2
125,620424.465,4202071.846,31.523,14.375,2
126,620424.092,4202071.857,31.055,15.078,2
127,620423.874,4202071.845,28.008,2.891,2
128,620420.931,4202072.343,28.047,4.727,2
129,620417.236,4202072.047,25.508,4.258,2
130,620413.579,4202072.085,26.758,3.789,2
131,620409.546,4202072.108,26.055,2.461,2
132,620405.337,4202072.031,25,1.367,2
133,620400.726,4202071.87,25.859,2.461,2
134,620396.538,4202071.828,27.656,4.141,2
135,620392.087,4202071.476,28.984,5.898,2
136,620387.933,4202071.966,27.109,2.773,2
137,620383.419,4202071.802,27.383,2.93,2
138,620379.092,4202071.815,29.141,3.32,2
139,620374.662,4202071.389,27.5,4.023,2
140,620370.739,4202071.707,27.813,4.258,2
141,620366.487,4202071.347,27.695,3.32,2
142,620362.066,4202071.062,28.555,6.055,2
143,620357.673,4202071.534,27.305,6.328,2
144,620353.422,4202071.643,27.227,3.984,2
145,620349.524,4202071.452,26.758,4.336,2
146,620345.118,4202071.563,28.555,4.336,2
147,620340.67,4202071.625,26.992,3.789,2
148,620336.452,4202071.693,25.625,4.57,2
149,620332.067,4202071.737,25.625,3.477,2
150,620327.502,4202071.491,28.945,6.719,2
151,620322.881,4202071.345,33.359,10.156,2
152,620318.782,4202072.041,40.039,13.672,2
153,620314.159,4202071.127,49.219,19.688,2
154,620309.443,4202070.891,51.016,19.727,2
155,620305.115,4202070.848,51.563,20.313,2
156,620300.744,4202071.373,55.039,23.164,2
157,620296.301,4202071.342,55.586,24.18,2
158,620293.194,4202071.153,52.617,18.828,2
159,620293.219,4202071.485,68.633,35.547,2
160,620291.122,4202071.495,47.344,14.336,2
161,620287.154,4202070.887,44.297,11.445,2
162,620282.869,4202071.21,45.547,16.289,2
163,620278.754,4202071.324,43.086,13.75,2
164,620274.749,4202070.976,45.391,14.648,2
165,620270.291,4202071.009,40.977,11.641,2
166,620266.023,4202071.345,42.188,12.227,2
167,620262.755,4202071.146,45.039,13.516,2
168,620258.893,4202071.061,47.5,16.641,2
169,620254.738,4202071.183,48.32,17.813,2
170,620250.607,4202071.132,53.359,20.078,2
171,620246.57,4202070.664,55.859,23.047,2
172,620242.412,4202070.984,56.367,22.266,2
173,620237.618,4202071.179,50.039,19.961,2
174,620233.315,4202070.83,50.391,19.023,2
175,620229.004,4202070.865,50.781,19.414,2
176,620224.568,4202071.099,48.281,17.852,2
177,620220.163,4202071.257,49.727,18.086,2
178,620215.616,4202071.062,49.961,16.523,2
179,620211.619,4202071.155,48.477,18.164,2
180,620207.15,4202070.973,44.844,14.375,2
181,620203.06,4202071.239,40.664,12.031,2
182,620198.691,4202071.088,39.141,11.484,2
183,620194.234,4202070.733,36.719,9.57,2
184,620189.939,4202070.92,37.93,10.625,2
185,620185.543,4202070.884,37.695,8.516,2
186,620181.378,4202070.771,37.227,10.586,2
187,620177.574,4202070.66,35.313,9.063,2
188,620173.137,4202070.523,33.945,9.688,2
189,620168.686,4202070.639,38.32,11.484,2
190,620164.269,4202070.528,35.195,9.336,2
191,620161.065,4202070.479,34.961,7.969,2
192,620156.87,4202070.682,35.898,9.648,2
193,620152.92,4202070.453,36.992,10.742,2
194,620148.867,4202070.372,37.813,10.195,2
195,620144.403,4202070.157,35.43,7.188,2
196,620140.247,4202070.217,35.586,8.789,2
197,620135.85,4202070.291,35.703,7.891,2
198,620131.427,4202070.316,38.555,9.727,2
199,620126.909,4202070.261,38.398,8.945,2
200,620123.284,4202070.08,39.766,10.117,2
201,620119.316,4202070.188,40.703,11.602,2
202,620115.357,4202070.352,40.391,11.172,2
203,620111.06,4202070.216,42.227,12.227,2
204,620106.718,4202070.445,40,10.781,2
205,620102.66,4202070.688,39.492,9.57,2
206,620098.835,4202070.246,42.07,9.414,2
207,620094.788,4202070.202,43.32,13.125,2
208,620090.603,4202070.106,43.477,12.266,2
209,620086.18,4202070.246,38.516,9.922,2
210,620081.967,4202070.176,36.719,7.422,2
211,620077.701,4202070.239,40.273,6.758,2
212,620073.517,4202070.042,40.039,9.492,2
213,620069.314,4202070.374,37.383,6.953,2
214,620064.931,4202070.06,38.281,7.656,2
215,620060.716,4202070.357,42.578,9.766,2
216,620056.45,4202070.404,43.438,12.695,2
217,620052.427,4202070.327,39.297,9.219,2
218,620047.724,4202070.28,38.438,9.336,2
219,620043.762,4202069.973,39.453,9.922,2
220,620039.573,4202070.049,40.781,11.094,2
221,620035.758,4202070.117,43.867,13.125,2
222,620031.249,4202070.227,46.563,13.867,2
223,620027.197,4202070.306,48.32,16.914,2
224,620023.024,4202070.376,49.844,14.844,2
225,620018.549,4202069.971,52.539,16.68,2
226,620014.583,4202069.837,56.758,20.234,2
227,620011.717,4202068.75,44.57,10.859,2
228,620011.629,4202065.286,49.375,14.531,2
229,620011.1,4202060.677,47.188,13.125,2
230,620011.043,4202057.429,52.227,15.938,2
231,620010.888,4202051.749,52.266,15.195,2
232,620010.89,4202047.638,49.844,13.594,2
233,620010.796,4202044.153,49.648,14.023,2
234,620010.641,4202040.076,50.117,15.039,2
235,620011.681,4202037.358,53.945,17.695,3
236,620015.811,4202037.832,48.516,16.016,3
237,620020.205,4202037.736,47.539,13.594,3
238,620024.687,4202037.52,45.938,14.219,3
239,620028.769,4202037.634,44.961,14.102,3
240,620033.521,4202037.624,45.703,16.094,3
241,620037.938,4202037.815,44.922,13.047,3
242,620042.408,4202037.821,43.555,12.813,3
243,620046.436,4202037.525,45.391,13.945,3
244,620051.013,4202037.518,48.242,15.664,3
245,620055.852,4202037.547,45.664,13.789,3
246,620060.268,4202037.824,44.805,10.859,3
247,620065.179,4202037.69,47.695,13.906,3
248,620069.195,4202037.765,46.992,11.719,3
249,620073.543,4202038.084,44.922,12.617,3
250,620077.808,4202038.127,45.859,11.836,3
251,620082.422,4202037.925,48.398,13.828,3
252,620087.226,4202037.787,49.141,14.883,3
253,620091.967,4202037.591,49.727,14.141,3
254,620096.639,4202037.552,55.781,16.484,3
255,620100.99,4202037.754,56.523,18.359,3
256,620105.682,4202037.721,56.914,19.023,3
257,620110.36,4202037.733,59.57,20.469,3
258,620114.756,4202038.568,56.563,19.336,3
259,620119.022,4202038.624,52.852,17.227,3
260,620123.554,4202038.255,56.602,21.25,3
261,620128.009,4202038.096,55.742,18.594,3
262,620132.389,4202037.986,55.273,20.078,3
263,620136.416,4202038.046,53.164,17.656,3
264,620141.309,4202037.963,51.523,16.602,3
265,620145.759,4202038.004,46.406,12.93,3
266,620149.829,4202038.006,41.094,10.313,3
267,620154.378,4202038.272,39.688,9.297,3
268,620158.552,4202038.37,38.086,9.688,3
269,620162.113,4202038.473,38.867,3.594,3
270,620165.008,4202038.623,36.758,8.125,3
271,620169.354,4202038.76,39.102,10.039,3
272,620174.032,4202038.511,34.648,4.531,3
273,620178.803,4202038.521,36.094,10.117,3
274,620183.269,4202038.495,35.43,8.75,3
275,620187.973,4202038.413,38.281,10.313,3
276,620192.508,4202038.324,39.492,9.297,3
277,620196.838,4202037.969,44.297,13.555,3
278,620201.573,4202038.439,42.891,11.797,3
279,620205.912,4202038.596,42.383,13.164,3
280,620210.2,4202038.429,46.328,13.984,3
281,620214.662,4202038.603,46.406,13.945,3
282,620219.225,4202038.422,50.117,16.25,3
283,620223.346,4202038.377,46.055,12.5,3
284,620227.775,4202038.66,39.102,11.094,3
285,620231.953,4202038.675,34.609,8.75,3
286,620235.925,4202038.875,32.852,4.766,3
287,620240.179,4202038.84,37.227,6.953,3
288,620244.99,4202038.373,36.289,6.25,3
289,620249.365,4202038.385,39.844,10.078,3
290,620253.748,4202038.633,39.531,9.141,3
291,620257.558,4202038.889,43.086,13.086,3
292,620261.447,4202038.735,47.188,15.625,3
293,620265.482,4202038.739,52.734,19.219,3
294,620270.085,4202038.872,50.547,17.109,3
295,620274.652,4202038.876,51.992,16.367,3
296,620279.197,4202038.666,46.25,12.344,3
297,620283.723,4202038.537,41.992,10.195,3
298,620288.374,4202038.805,39.648,9.336,3
299,620293.193,4202038.979,39.922,7.109,3
300,620297.665,4202039.191,33.828,6.367,3
301,620302.203,4202039.275,29.961,4.531,3
302,620306.814,4202038.956,31.328,4.57,3
303,620310.863,4202038.868,32.031,6.289,3
304,620314.955,4202038.74,30.313,4.102,3
305,620319.2,4202038.999,30.352,4.727,3
306,620323.25,4202038.649,29.297,4.258,3
307,620327.08,4202038.849,28.906,3.32,3
308,620331.559,4202039.134,30.313,4.063,3
309,620336.016,4202039.395,30.313,4.297,3
310,620340.527,4202038.869,30.508,4.18,3
311,620345.225,4202038.986,31.133,3.828,3
312,620349.925,4202039.113,33.008,4.297,3
313,620354.325,4202038.893,33.398,6.602,3
314,620358.79,4202038.755,32.07,5.43,3
315,620363.26,4202038.987,33.281,6.484,3
316,620367.759,4202039.03,34.57,6.25,3
317,620372.4,4202039.152,35.625,7.266,3
318,620376.606,4202039.12,36.094,7.5,3
319,620381.008,4202039.389,32.969,3.867,3
320,620385.947,4202039.163,35.625,5.625,3
321,620390.535,4202039.142,34.57,5.43,3
322,620394.681,4202039.123,38.477,9.961,3
323,620399.239,4202039.066,36.016,8.75,3
324,620403.725,4202038.823,36.563,9.727,3
325,620407.684,4202039.049,35.742,11.445,3
326,620412.268,4202039.48,36.289,6.797,3
327,620416.929,4202039.351,37.266,6.719,3
328,620421.838,4202039.475,40.742,10.313,3
329,620426.414,4202039.521,45.156,11.641,3
330,620430.909,4202039.37,43.711,12.07,3
331,620435.37,4202039.438,45.273,14.844,3
332,620440.172,4202038.99,45.43,13.867,3
333,620443.257,4202037.46,50.82,15.938,3
334,620443.544,4202031.448,49.336,14.883,3
335,620443.788,4202026.275,41.836,10.703,3
336,620443.883,4202021.184,42.383,11.68,3
337,620443.886,4202016.131,40.156,11.758,3
338,620444.164,4202011.306,39.961,10.781,3
339,620444.112,4202008.509,31.641,2.461,4
340,620443.247,4202008.859,40.117,14.336,4
341,620441.877,4202008.737,42.891,13.203,4
342,620437.762,4202009.037,40.117,9.766,4
343,620433.805,4202009.276,40.43,11.875,4
344,620430.011,4202009.536,36.875,6.875,4
345,620428.634,4202008.665,35.586,7.813,4
346,620424.556,4202008.718,35.352,5.508,4
347,620423.838,4202008.958,35.156,6.641,4
348,620421.644,4202009.241,38.398,8.906,4
349,620417.455,4202009.155,38.594,8.086,4
350,620413.077,4202009.036,33.867,6.211,4
351,620408.592,4202009.139,35.82,5.742,4
352,620404.549,4202008.952,34.883,6.875,4
353,620400.329,4202008.772,32.813,5.352,4
354,620395.445,4202008.781,35.742,7.461,4
355,620390.78,4202008.691,34.648,6.758,4
356,620386.092,4202008.743,38.438,8.867,4
357,620381.647,4202008.39,41.406,11.563,4
